Frequency (Hz),Amplitude
0.0,8.634678639201695
0.019801980198019802,8.630994315811472
0.039603960396039604,8.619946429651655
0.0594059405940594,8.601550240705519
0.07920792079207921,8.575831208986898
0.09900990099009901,8.542825035329106
0.1188118811881188,8.502577719960614
0.13861386138613863,8.455145640382499
0.15841584158415842,8.400595650558989
0.1782178217821782,8.339005203980388
0.19801980198019803,8.270462503770103
0.21782178217821782,8.195066683702107
0.2376237623762376,8.11292802479065
0.25742574257425743,8.024168213033258
0.27722772277227725,7.928920644956546
0.297029702970297,7.827330788863733
0.31683168316831684,7.7195566111490415
0.33663366336633666,7.605769078769509
0.3564356435643564,7.48615275099906
0.37623762376237624,7.360906475990013
0.39603960396039606,7.230244210497228
0.4158415841584158,7.094395984453106
0.43564356435643564,6.953609035993186
0.45544554455445546,6.808149147099402
0.4752475247524752,6.658302215321528
0.495049504950495,6.504376103102866
0.5148514851485149,6.346702813073275
0.5346534653465347,6.185641045193363
0.5544554455445545,6.021579199595854
0.5742574257425742,5.8549388968800695
0.594059405940594,5.686179094569382
0.613861386138614,5.515800882896492
0.6336633663366337,5.34435304251183
0.6534653465346534,5.172438437126847
0.6732673267326733,5.000721289393165
0.6930693069306931,4.829935339408895
0.7128712871287128,4.660892799163003
0.7326732673267327,4.494493875295612
0.7524752475247525,4.331736414276367
0.7722772277227723,4.1737249029539685
0.7920792079207921,4.0216776105125485
0.8118811881188118,3.876930077576946
0.8316831683168316,3.7409324754052817
0.8514851485148516,3.6152376776221633
0.8712871287128713,3.50147642984561
0.891089108910891,3.401316133379497
0.9108910891089109,3.31640095170538
0.9306930693069307,3.248273626960274
0.9504950495049505,3.198283614979174
0.9702970297029703,3.167491214650558
0.99009900990099,3.156581655836519
1.00990099009901,3.1658044841244912
1.0297029702970297,3.1949504911699718
1.0495049504950495,3.243371140568471
1.0693069306930694,3.3100363079033963
1.0891089108910892,3.3936185753108163
1.108910891089109,3.4925888232298075
1.1287128712871286,3.6053088907161115
1.1485148514851484,3.7301111958799926
1.1683168316831685,3.865360283738888
1.188118811881188,4.00949560418342
1.2079207920792079,4.1610576410532
1.227722772277228,4.318700820820345
1.2475247524752475,4.4811968329745895
1.2673267326732673,4.647431571864738
1.2871287128712872,4.81639823814639
1.3069306930693068,4.987188450019795
1.3267326732673268,5.1589826233578755
1.3465346534653466,5.331040421344848
1.3663366336633662,5.502691743018303
1.3861386138613863,5.67332849394664
1.405940594059406,5.842397235584567
1.4257425742574257,6.009392719775256
1.4455445544554455,6.173852263299758
1.4653465346534653,6.335350890962089
1.4851485148514851,6.4934971650706546
1.504950495049505,6.647929617999218
1.5247524752475248,6.798313708638757
1.5445544554455446,6.944339230355152
1.5643564356435644,7.085718105931081
1.5841584158415842,7.2221825129492485
1.6039603960396038,7.353483290640184
1.6237623762376237,7.479388586117796
1.6435643564356437,7.599682704056034
1.6633663366336633,7.714165129217479
1.683168316831683,7.82264969587078
1.7029702970297032,7.92496388209828
1.7227722772277227,8.020948210374005
1.7425742574257426,8.110455738662273
1.7623762376237624,8.193351628721533
1.782178217821782,8.269512780361099
1.801980198019802,8.338827522148483
1.8217821782178218,8.401195350551289
1.8415841584158414,8.456526710764322
1.8613861386138615,8.504742813555197
1.881188118811881,8.545775483392951
1.900990099009901,8.57956703392872
1.920792079207921,8.60607016760087
1.9405940594059405,8.625247896755429
1.9603960396039604,8.637073484225558
1.98019801980198,8.641530401814475
2.0,8.638612305588113
2.01980198019802,8.6283230273182
2.0396039603960396,8.610676581835255
2.0594059405940595,8.585697190463177
2.0792079207920793,8.55341932112395
2.099009900990099,8.513887746132568
2.118811881188119,8.467157619158476
2.1386138613861387,8.413294573323965
2.1584158415841586,8.352374842952806
2.1782178217821784,8.284485412090277
2.1980198019801978,8.209724193602982
2.217821782178218,8.128200243454982
2.237623762376238,8.040034015665075
2.257425742574257,7.945357664507318
2.2772277227722775,7.844315401751282
2.297029702970297,7.737063918187788
2.3168316831683167,7.623772880390759
2.336633663366337,7.504625515675918
2.3564356435643563,7.37981930058923
2.376237623762376,7.2495667710551785
2.3960396039603964,7.114096475610982
2.4158415841584158,6.973654097021788
2.4356435643564356,6.828503772094365
2.455445544554456,6.678929644752026
2.4752475247524752,6.525237693453567
2.495049504950495,6.367757880838148
2.514851485148515,6.20684668097991
2.5346534653465347,6.042890047616122
2.5544554455445545,5.876306894705574
2.5742574257425743,5.707553167819536
2.594059405940594,5.537126589690344
2.6138613861386135,5.365572163316512
2.633663366336634,5.193488507503398
2.6534653465346536,5.021535076693781
2.673267326732673,4.850440270612395
2.6930693069306932,4.681010356974916
2.712871287128713,4.514138994975653
2.7326732673267324,4.3508169362610305
2.7524752475247527,4.192141168053609
2.7722772277227725,4.03932232632101
2.792079207920792,3.8936886354988665
2.811881188118812,3.7566839514287955
2.8316831683168315,3.6298567927094654
2.8514851485148514,3.514836752660186
2.8712871287128716,3.4132947432159444
2.891089108910891,3.3268846043000067
2.910891089108911,3.2571661595684906
2.9306930693069306,3.2055139186104635
2.9504950495049505,3.173020695992742
2.9702970297029703,3.160409881554277
2.99009900990099,3.167971814905518
3.00990099009901,3.1955370263832914
3.0297029702970297,3.242492071738656
3.0495049504950495,3.3078345386080485
3.0693069306930694,3.3902559292572727
3.089108910891089,3.4882372088010705
3.108910891089109,3.6001424908746293
3.128712871287129,3.724300292162729
3.148514851485148,3.8590668836291826
3.1683168316831685,4.002870727843933
3.1881188118811883,4.154239958787317
3.2079207920792077,4.311816287458686
3.227722772277228,4.474358993862587
3.2475247524752473,4.640742277019055
3.267326732673267,4.809948569651665
3.2871287128712874,4.981059728762456
3.3069306930693068,5.153247409494624
3.3267326732673266,5.325763458211301
3.346534653465347,5.497930818449022
3.366336633663366,5.669135208760257
3.386138613861386,5.838817678676389
3.4059405940594063,6.0064680547870095
3.4257425742574257,6.171619234643791
3.4455445544554455,6.333842258081558
3.4653465346534653,6.492742073905968
3.485148514851485,6.64795391815506
3.504950495049505,6.799140223989511
3.5247524752475248,6.945987989962813
