Frequency (Hz),Amplitude
0.0,0.4504769911434092
0.01993355481727575,0.45084987499283896
0.0398671096345515,0.45196529049341744
0.059800664451827246,0.45381361407675536
0.079734219269103,0.4563790829502039
0.09966777408637874,0.45964019146080926
0.11960132890365449,0.46357021142430926
0.13953488372093023,0.4681378064812638
0.159468438538206,0.47330770772260233
0.17940199335548174,0.4790414179700088
0.19933554817275748,0.4852979147716958
0.21926910299003324,0.49203432669509817
0.23920265780730898,0.4992065630869951
0.25913621262458475,0.5067698833885361
0.27906976744186046,0.5146793977324099
0.29900332225913623,0.5228904954891003
0.318936877076412,0.5313592024346893
0.3388704318936877,0.5400424702063014
0.3588039867109635,0.5488984037424227
0.37873754152823924,0.5578864335920296
0.39867109634551495,0.5669674404820925
0.4186046511627907,0.5761038395214069
0.4385382059800665,0.5852596310482042
0.4584717607973422,0.5944004245297305
0.47840531561461797,0.6034934412013511
0.49833887043189373,0.6125075003681228
0.5182724252491695,0.6214129935388792
0.5382059800664452,0.6301818498579532
0.5581395348837209,0.6387874956616901
0.5780730897009968,0.647204810426718
0.5980066445182725,0.6554100808954828
0.6179401993355482,0.6633809547587495
0.637873754152824,0.6710963949382536
0.6578073089700996,0.6785366352382598
0.6777408637873754,0.6856831379136658
0.6976744186046512,0.6925185535269704
0.717607973421927,0.6990266833293974
0.7375415282392027,0.7051924442961073
0.7574750830564785,0.7110018368659218
0.7774086378737541,0.7164419153774012
0.7973421926910299,0.7215007611512309
0.8172757475083057,0.7261674581405385
0.8372093023255814,0.7304320710524159
0.8571428571428572,0.7342856258343426
0.877076411960133,0.7377200924153607
0.8970099667774087,0.7407283695931446
0.9169435215946844,0.7433042719631109
0.9368770764119602,0.7454425187932205
0.9568106312292359,0.7471387247579324
0.9767441860465116,0.7483893924558745
0.9966777408637875,0.7491919066482745
1.0166112956810631,0.7495445301680771
1.036544850498339,0.7494464014636287
1.0564784053156147,0.748897533754545
1.0764119601328903,0.7478988157920858
1.0963455149501662,0.7464520142305222
1.1162790697674418,0.7445597776308785
1.1362126245847177,0.7422256421326744
1.1561461794019936,0.7394540388440572
1.176079734219269,0.7362503030146481
1.196013289036545,0.7326206850693434
1.2159468438538206,0.7285723635942384
1.2358803986710964,0.7241134603780356
1.255813953488372,0.7192530576227709
1.275747508305648,0.7140012174463155
1.2956810631229239,0.7083690038047337
1.3156146179401993,0.7023685069647241
1.3355481727574752,0.696012870652689
1.3554817275747508,0.6893163219976631
1.3754152823920267,0.6822942043659143
1.3953488372093024,0.6749630131552214
1.4152823920265782,0.66734043457187
1.435215946843854,0.6594453873500635
1.4551495016611296,0.6512980672866917
1.4750830564784054,0.642919994348846
1.495016611295681,0.6343340619600503
1.514950166112957,0.6255645878768434
1.5348837209302328,0.6166373658203149
